essround,idno,yrbrn,agea,eisced,gndr,hincsrca,bthcld,eiscedp,eiscedf,eiscedm,hinctnta,iincsrc
9,23175,1999,19,4,1,1.0,2.0,66.0,3.0,6.0,7.0,8.0
9,23212,1995,23,5,1,1.0,2.0,66.0,3.0,5.0,8.0,1.0
9,23278,1956,62,4,1,4.0,1.0,6.0,2.0,2.0,77.0,4.0
9,23381,1983,35,6,2,1.0,2.0,7.0,4.0,6.0,8.0,1.0
9,23466,1981,37,5,2,1.0,1.0,3.0,88.0,88.0,7.0,1.0
9,23474,1938,80,1,2,4.0,2.0,1.0,1.0,1.0,77.0,4.0
9,23478,1983,35,4,2,1.0,1.0,5.0,7.0,6.0,7.0,1.0
9,23591,2003,15,2,2,88.0,2.0,66.0,88.0,88.0,88.0,9.0
9,23598,1944,74,2,1,4.0,1.0,1.0,1.0,1.0,88.0,4.0
9,23629,1990,28,2,2,5.0,1.0,66.0,88.0,2.0,3.0,5.0
9,23675,1979,39,5,2,1.0,2.0,66.0,1.0,1.0,2.0,5.0
9,23779,1968,50,5,1,1.0,1.0,66.0,4.0,7.0,2.0,1.0
9,23802,1943,75,1,2,4.0,1.0,3.0,1.0,1.0,3.0,4.0
9,23909,1984,34,7,2,1.0,1.0,7.0,7.0,6.0,10.0,1.0
9,23932,1980,38,2,2,5.0,1.0,66.0,88.0,2.0,3.0,8.0
9,23948,1963,55,4,2,1.0,1.0,4.0,4.0,4.0,9.0,1.0
9,23975,1977,41,4,2,1.0,1.0,5.0,2.0,4.0,7.0,1.0
9,23986,1977,41,3,2,1.0,1.0,4.0,88.0,1.0,7.0,1.0
9,24064,1986,32,6,1,1.0,2.0,7.0,7.0,7.0,4.0,1.0
9,24103,1974,44,6,1,1.0,1.0,2.0,4.0,1.0,4.0,1.0
9,24112,1966,52,2,2,4.0,1.0,2.0,1.0,1.0,5.0,9.0
9,24187,1966,52,3,2,4.0,1.0,1.0,1.0,1.0,4.0,9.0
9,24304,1945,73,7,1,4.0,1.0,7.0,7.0,7.0,6.0,4.0
9,24371,1975,44,5,2,1.0,1.0,5.0,88.0,2.0,4.0,1.0
9,24402,1951,67,2,2,4.0,1.0,3.0,88.0,88.0,3.0,4.0
9,24431,1990,28,6,2,1.0,2.0,66.0,2.0,5.0,4.0,1.0
9,24470,1969,49,4,1,2.0,1.0,66.0,2.0,2.0,2.0,66.0
9,24479,1999,19,4,1,1.0,2.0,66.0,6.0,6.0,8.0,1.0
9,24517,1996,23,5,2,1.0,2.0,66.0,4.0,4.0,88.0,1.0
9,24525,1956,62,6,2,1.0,1.0,6.0,4.0,6.0,10.0,9.0
9,24565,2002,16,2,2,6.0,2.0,66.0,2.0,3.0,88.0,9.0
9,24606,1972,46,6,1,1.0,2.0,7.0,2.0,2.0,9.0,1.0
9,24623,1967,51,7,1,1.0,1.0,5.0,77.0,1.0,77.0,1.0
9,24705,1947,71,4,1,4.0,1.0,4.0,88.0,1.0,4.0,4.0
9,24738,1959,60,2,2,4.0,1.0,2.0,88.0,88.0,6.0,4.0
9,24753,1941,77,4,2,4.0,1.0,66.0,88.0,88.0,4.0,66.0
9,24757,1944,74,55,1,1.0,2.0,66.0,7.0,88.0,4.0,66.0
9,24771,2001,17,2,2,1.0,2.0,66.0,2.0,3.0,88.0,9.0
9,24796,1990,28,6,1,5.0,2.0,66.0,4.0,2.0,2.0,66.0
9,24858,1984,34,7,2,1.0,1.0,7.0,7.0,4.0,7.0,1.0
9,24859,1948,70,7,1,4.0,1.0,7.0,7.0,6.0,10.0,7.0
9,24936,1975,43,1,1,5.0,2.0,66.0,1.0,1.0,9.0,5.0
9,24956,1964,54,2,1,1.0,1.0,4.0,6.0,1.0,7.0,1.0
9,24992,1959,59,4,1,1.0,1.0,1.0,1.0,1.0,7.0,1.0
9,25021,1956,63,2,1,2.0,1.0,7.0,2.0,1.0,8.0,1.0
9,25025,1943,75,6,2,4.0,1.0,5.0,5.0,6.0,6.0,4.0
9,25040,1973,45,4,1,1.0,1.0,66.0,5.0,2.0,3.0,66.0
9,25073,1938,80,5,1,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,25129,1939,79,4,1,4.0,1.0,5.0,1.0,1.0,6.0,4.0
9,25134,2002,16,2,2,1.0,2.0,66.0,4.0,2.0,7.0,9.0
9,25152,1988,30,6,1,1.0,2.0,66.0,4.0,4.0,77.0,1.0
9,25189,1992,27,7,1,1.0,2.0,4.0,2.0,2.0,8.0,1.0
9,25298,1958,60,1,1,5.0,1.0,1.0,1.0,1.0,1.0,5.0
9,25315,1948,70,3,2,4.0,1.0,2.0,88.0,2.0,3.0,9.0
9,25367,1980,38,6,2,1.0,1.0,3.0,3.0,6.0,7.0,1.0
9,25381,2003,15,2,1,4.0,2.0,66.0,1.0,1.0,4.0,9.0
9,25422,2003,16,2,1,1.0,2.0,66.0,2.0,2.0,88.0,9.0
9,25482,1989,29,7,2,1.0,2.0,7.0,1.0,1.0,7.0,1.0
9,25495,1990,29,6,2,1.0,1.0,4.0,4.0,1.0,8.0,1.0
9,25519,1971,47,4,1,1.0,1.0,6.0,4.0,4.0,9.0,1.0
9,25540,1986,33,7,2,2.0,2.0,6.0,4.0,6.0,10.0,2.0
9,25541,1968,50,1,1,1.0,1.0,88.0,1.0,1.0,1.0,1.0
9,25586,1973,45,6,2,6.0,1.0,2.0,88.0,6.0,4.0,5.0
9,25624,1992,26,4,1,1.0,2.0,66.0,6.0,2.0,3.0,66.0
9,25679,1988,30,6,2,1.0,2.0,6.0,5.0,6.0,7.0,5.0
9,25733,1963,55,6,2,1.0,1.0,66.0,4.0,5.0,5.0,66.0
9,25765,1959,60,6,1,2.0,1.0,6.0,1.0,6.0,6.0,2.0
9,25778,1996,22,4,1,1.0,2.0,66.0,2.0,7.0,9.0,9.0
9,25811,1928,90,1,2,2.0,1.0,66.0,1.0,1.0,3.0,66.0
9,25877,1966,52,4,2,1.0,1.0,5.0,1.0,4.0,9.0,1.0
9,25931,1971,47,6,2,1.0,1.0,7.0,6.0,6.0,8.0,1.0
9,25982,1969,49,6,2,1.0,1.0,4.0,4.0,4.0,9.0,1.0
9,26028,1944,74,2,2,4.0,1.0,66.0,88.0,2.0,2.0,66.0
9,26062,1961,57,6,1,1.0,1.0,4.0,1.0,1.0,7.0,1.0
9,26110,1992,27,4,1,1.0,2.0,66.0,5.0,4.0,10.0,1.0
9,26164,1961,57,6,2,4.0,1.0,6.0,4.0,1.0,2.0,9.0
9,26180,1971,47,5,2,1.0,1.0,5.0,1.0,1.0,7.0,1.0
9,26195,1962,56,2,2,1.0,1.0,3.0,1.0,1.0,6.0,1.0
9,26241,1929,89,1,2,4.0,1.0,2.0,1.0,1.0,3.0,4.0
9,26454,1965,53,3,1,3.0,1.0,3.0,1.0,1.0,7.0,3.0
9,26469,1987,31,2,2,5.0,1.0,66.0,88.0,2.0,9.0,5.0
9,26578,1956,63,2,2,1.0,1.0,2.0,2.0,5.0,8.0,1.0
9,26609,1929,89,7,1,4.0,1.0,66.0,4.0,4.0,4.0,66.0
9,26638,2000,18,2,1,6.0,2.0,66.0,5.0,6.0,8.0,6.0
9,26679,1953,65,6,2,4.0,1.0,66.0,6.0,4.0,2.0,66.0
9,26684,1941,77,7,1,4.0,1.0,7.0,3.0,4.0,4.0,4.0
9,26695,1932,86,1,2,4.0,1.0,66.0,1.0,1.0,88.0,4.0
9,26707,1970,48,4,2,1.0,2.0,66.0,2.0,2.0,5.0,66.0
9,26764,1967,51,4,1,1.0,2.0,66.0,1.0,1.0,4.0,66.0
9,26893,1956,62,4,1,1.0,1.0,6.0,1.0,1.0,7.0,1.0
9,26971,1976,42,6,1,1.0,1.0,66.0,6.0,5.0,77.0,1.0
9,27002,1950,69,2,2,1.0,2.0,66.0,88.0,1.0,5.0,66.0
9,27013,1995,23,1,1,5.0,2.0,66.0,1.0,88.0,1.0,66.0
9,27019,1957,61,3,1,5.0,1.0,6.0,1.0,1.0,1.0,5.0
9,27023,1986,32,7,2,1.0,2.0,4.0,6.0,6.0,6.0,1.0
9,27061,1954,64,5,1,8.0,1.0,2.0,2.0,1.0,6.0,8.0
9,27073,1946,72,2,2,4.0,1.0,2.0,2.0,1.0,3.0,7.0
9,27107,1934,84,4,2,4.0,1.0,66.0,88.0,1.0,2.0,66.0
9,27115,1951,67,4,1,4.0,1.0,4.0,4.0,4.0,6.0,4.0
9,27151,1960,58,4,1,4.0,1.0,6.0,4.0,4.0,7.0,4.0
9,27242,1951,67,6,1,4.0,1.0,3.0,1.0,88.0,4.0,4.0
9,27304,1934,84,3,2,4.0,1.0,66.0,88.0,88.0,2.0,66.0
9,27352,1975,43,6,2,1.0,1.0,3.0,6.0,5.0,6.0,1.0
9,27376,1937,81,1,2,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,27377,1999,19,4,2,1.0,2.0,66.0,88.0,2.0,88.0,1.0
9,27429,1961,57,6,2,1.0,1.0,6.0,1.0,1.0,9.0,1.0
9,27432,1937,81,2,1,4.0,1.0,2.0,2.0,2.0,4.0,4.0
9,27515,1959,60,2,1,1.0,1.0,66.0,1.0,1.0,8.0,99.0
9,27564,1958,60,6,2,4.0,1.0,7.0,6.0,4.0,4.0,9.0
9,27565,1949,69,7,2,4.0,1.0,3.0,6.0,6.0,8.0,4.0
9,27683,1953,65,4,2,4.0,1.0,4.0,2.0,1.0,7.0,4.0
9,27695,1984,34,6,2,2.0,1.0,5.0,6.0,2.0,9.0,1.0
9,27725,1975,43,7,1,1.0,1.0,7.0,4.0,6.0,8.0,1.0
9,27788,1992,26,4,1,1.0,2.0,66.0,4.0,3.0,4.0,1.0
9,27812,1966,52,2,1,6.0,1.0,66.0,2.0,1.0,2.0,6.0
9,27869,1937,81,4,1,4.0,1.0,2.0,1.0,1.0,5.0,4.0
9,27879,1999,19,2,2,6.0,1.0,1.0,88.0,1.0,2.0,6.0
9,27907,1996,22,6,1,1.0,2.0,66.0,6.0,6.0,6.0,8.0
9,27962,1943,75,7,1,4.0,1.0,4.0,1.0,1.0,4.0,4.0
9,27972,1952,66,3,2,4.0,1.0,66.0,88.0,88.0,2.0,4.0
9,27984,1943,75,6,2,1.0,1.0,6.0,6.0,4.0,77.0,4.0
9,27985,1953,65,6,2,1.0,1.0,6.0,7.0,6.0,7.0,4.0
9,28010,1967,52,7,1,1.0,2.0,2.0,1.0,1.0,8.0,1.0
9,28012,1983,35,5,1,1.0,1.0,5.0,2.0,4.0,6.0,1.0
9,28079,1972,47,6,1,5.0,1.0,2.0,5.0,2.0,4.0,5.0
9,28091,1955,63,4,1,5.0,1.0,4.0,4.0,88.0,6.0,5.0
9,28108,1990,28,7,2,1.0,2.0,66.0,6.0,6.0,2.0,66.0
9,28242,1991,27,1,2,1.0,1.0,2.0,88.0,1.0,3.0,9.0
9,28282,1997,21,4,2,1.0,2.0,66.0,6.0,7.0,9.0,9.0
9,28283,1986,32,7,1,1.0,1.0,6.0,7.0,6.0,6.0,1.0
9,28300,1967,51,6,2,1.0,1.0,7.0,6.0,4.0,9.0,9.0
9,28304,1996,22,2,2,1.0,2.0,66.0,4.0,6.0,88.0,1.0
9,28454,1965,53,5,2,6.0,2.0,66.0,1.0,1.0,4.0,6.0
9,28455,1988,30,2,2,1.0,2.0,6.0,6.0,4.0,7.0,1.0
9,28482,1952,66,2,2,4.0,2.0,4.0,2.0,88.0,5.0,4.0
9,28522,1959,59,3,2,1.0,1.0,3.0,88.0,88.0,9.0,9.0
9,28583,1949,70,1,1,4.0,2.0,6.0,1.0,1.0,5.0,4.0
9,28628,1950,68,6,1,1.0,1.0,7.0,4.0,4.0,9.0,4.0
9,28661,1961,58,6,2,1.0,1.0,2.0,1.0,4.0,5.0,1.0
9,28669,1967,52,4,2,1.0,1.0,66.0,2.0,2.0,5.0,1.0
9,28688,1978,40,5,2,1.0,1.0,3.0,2.0,2.0,6.0,1.0
9,28728,2000,18,1,1,1.0,2.0,66.0,1.0,1.0,10.0,1.0
9,28743,1959,59,6,2,4.0,2.0,66.0,1.0,4.0,5.0,4.0
9,28809,1972,46,3,2,1.0,2.0,4.0,88.0,1.0,8.0,1.0
9,28825,1950,68,5,2,4.0,1.0,4.0,88.0,88.0,2.0,4.0
9,28852,1932,86,2,1,4.0,1.0,1.0,1.0,1.0,3.0,4.0
9,28897,1965,53,6,1,1.0,1.0,6.0,6.0,5.0,5.0,1.0
9,28910,1969,49,6,1,1.0,1.0,7.0,7.0,7.0,6.0,1.0
9,28922,1991,27,6,2,1.0,2.0,7.0,4.0,6.0,7.0,1.0
9,28933,1948,70,7,1,4.0,1.0,66.0,4.0,4.0,1.0,66.0
9,28936,1968,50,6,2,1.0,1.0,6.0,6.0,1.0,7.0,1.0
9,28940,1977,41,7,1,8.0,1.0,6.0,1.0,1.0,10.0,7.0
9,28974,1999,19,2,1,5.0,2.0,66.0,1.0,4.0,2.0,9.0
9,28978,1969,49,2,1,1.0,1.0,66.0,88.0,2.0,6.0,1.0
9,28988,1966,52,7,2,1.0,1.0,4.0,5.0,6.0,8.0,1.0
9,29017,1940,78,6,1,4.0,2.0,6.0,6.0,1.0,7.0,4.0
9,29050,2002,16,2,1,88.0,2.0,66.0,6.0,6.0,88.0,88.0
9,29063,1970,48,7,1,1.0,1.0,7.0,7.0,1.0,2.0,1.0
9,29104,2001,17,1,2,1.0,2.0,66.0,7.0,7.0,88.0,9.0
9,29106,2000,18,4,2,1.0,2.0,66.0,4.0,4.0,88.0,9.0
9,29148,1950,69,6,2,4.0,1.0,6.0,6.0,1.0,77.0,4.0
9,29160,1973,45,2,1,6.0,1.0,66.0,1.0,1.0,1.0,66.0
9,29167,1984,35,1,1,1.0,2.0,5.0,88.0,88.0,7.0,1.0
9,29185,1975,43,7,2,1.0,1.0,7.0,7.0,5.0,5.0,5.0
9,29246,1989,29,3,1,1.0,2.0,6.0,5.0,5.0,4.0,9.0
9,29292,1997,22,4,2,1.0,2.0,66.0,7.0,7.0,8.0,1.0
9,29312,1966,52,6,1,1.0,1.0,6.0,1.0,1.0,7.0,1.0
9,29511,1948,70,4,1,4.0,1.0,66.0,4.0,1.0,3.0,66.0
9,29544,1977,42,7,1,1.0,1.0,7.0,1.0,1.0,10.0,1.0
9,29575,1989,29,6,2,1.0,2.0,66.0,88.0,88.0,4.0,66.0
9,29590,1981,37,6,1,1.0,1.0,6.0,55.0,88.0,8.0,1.0
9,29610,2002,16,1,2,6.0,2.0,66.0,88.0,88.0,1.0,9.0
9,29613,1930,88,4,1,4.0,1.0,66.0,1.0,1.0,3.0,66.0
9,29623,1944,74,5,2,4.0,1.0,6.0,4.0,4.0,5.0,4.0
9,29694,1969,49,6,2,1.0,1.0,66.0,1.0,1.0,6.0,1.0
9,29706,1973,45,6,1,1.0,1.0,6.0,2.0,1.0,8.0,1.0
9,29762,1958,60,4,2,1.0,1.0,4.0,4.0,4.0,6.0,1.0
9,29765,1938,81,1,2,4.0,1.0,1.0,1.0,1.0,88.0,4.0
9,29774,1955,63,4,1,5.0,1.0,4.0,1.0,1.0,1.0,5.0
9,29787,1970,48,7,2,1.0,1.0,7.0,4.0,6.0,10.0,1.0
9,29881,1990,28,7,1,1.0,2.0,7.0,6.0,6.0,8.0,1.0
9,29888,1997,21,4,2,2.0,2.0,66.0,6.0,6.0,2.0,6.0
9,29916,1938,80,2,2,4.0,1.0,2.0,3.0,2.0,2.0,4.0
9,29960,1964,54,2,1,1.0,1.0,4.0,88.0,88.0,7.0,1.0
9,29967,2003,15,2,2,1.0,2.0,66.0,4.0,4.0,3.0,9.0
9,29976,1994,24,5,1,5.0,2.0,66.0,88.0,2.0,1.0,66.0
9,29988,1939,79,3,2,4.0,1.0,66.0,3.0,4.0,3.0,66.0
9,30019,2002,16,4,2,1.0,2.0,66.0,7.0,6.0,6.0,9.0
9,30042,1962,56,4,1,1.0,1.0,5.0,4.0,3.0,7.0,1.0
9,30065,1972,46,4,1,1.0,1.0,7.0,1.0,1.0,5.0,1.0
9,30108,1994,24,5,1,1.0,2.0,5.0,3.0,2.0,7.0,1.0
9,30131,1975,43,3,1,1.0,1.0,2.0,2.0,2.0,9.0,1.0
9,30226,1954,65,4,2,1.0,1.0,66.0,1.0,2.0,4.0,66.0
9,30294,1972,46,1,2,2.0,1.0,1.0,1.0,1.0,6.0,2.0
9,30299,1964,54,4,1,1.0,1.0,4.0,88.0,2.0,9.0,1.0
9,30337,1963,55,4,2,1.0,2.0,4.0,4.0,4.0,6.0,1.0
9,30351,1938,80,1,2,4.0,1.0,66.0,1.0,1.0,1.0,66.0
9,30368,1968,50,5,1,1.0,2.0,3.0,1.0,1.0,7.0,1.0
9,30396,1987,31,7,1,1.0,2.0,7.0,7.0,7.0,8.0,1.0
9,30397,1999,19,2,2,1.0,2.0,66.0,4.0,1.0,5.0,9.0
9,30425,1937,81,4,1,4.0,1.0,1.0,1.0,1.0,5.0,4.0
9,30429,1956,62,1,2,5.0,1.0,66.0,1.0,1.0,3.0,5.0
9,30453,1990,29,6,1,1.0,2.0,66.0,7.0,6.0,8.0,2.0
9,30572,1994,24,6,1,1.0,2.0,66.0,6.0,6.0,8.0,1.0
9,30637,1996,22,6,2,1.0,2.0,2.0,2.0,6.0,5.0,1.0
9,30743,1994,24,6,1,7.0,2.0,6.0,4.0,6.0,1.0,7.0
9,30802,1982,36,6,2,1.0,1.0,4.0,2.0,4.0,8.0,1.0
9,30823,1998,20,4,1,2.0,2.0,66.0,7.0,1.0,1.0,66.0
9,30837,1951,67,1,1,4.0,1.0,1.0,1.0,1.0,4.0,4.0
9,30896,1978,40,2,1,1.0,2.0,4.0,88.0,3.0,10.0,1.0
9,30928,1963,56,2,1,6.0,1.0,2.0,1.0,1.0,5.0,6.0
9,30952,1953,65,4,2,4.0,1.0,4.0,1.0,1.0,3.0,4.0
9,31058,1989,29,5,2,1.0,1.0,66.0,1.0,3.0,5.0,1.0
9,31156,1984,34,2,1,1.0,1.0,66.0,7.0,7.0,3.0,66.0
9,31203,1928,90,2,1,2.0,2.0,66.0,1.0,1.0,4.0,66.0
9,31209,1958,61,3,2,6.0,2.0,66.0,1.0,1.0,88.0,66.0
9,31252,1968,50,3,2,1.0,1.0,1.0,1.0,1.0,5.0,1.0
9,31261,1983,35,2,2,1.0,1.0,66.0,88.0,88.0,1.0,1.0
9,31272,1998,20,4,1,1.0,2.0,66.0,4.0,4.0,8.0,9.0
9,31314,1995,23,7,1,1.0,2.0,66.0,2.0,5.0,8.0,1.0
9,31346,1954,64,1,1,6.0,1.0,1.0,1.0,1.0,1.0,6.0
9,31518,1962,56,1,2,2.0,1.0,88.0,1.0,1.0,88.0,2.0
9,31521,1938,80,7,1,4.0,1.0,4.0,3.0,3.0,6.0,4.0
9,31609,1961,57,1,2,4.0,1.0,4.0,1.0,1.0,4.0,8.0
9,31622,1956,62,6,1,2.0,1.0,6.0,2.0,2.0,7.0,2.0
9,31637,1947,72,6,2,4.0,1.0,66.0,1.0,1.0,3.0,66.0
9,31783,1961,57,1,1,1.0,1.0,55.0,88.0,88.0,4.0,1.0
9,31799,1937,81,1,2,4.0,1.0,66.0,1.0,1.0,2.0,66.0
9,31817,1953,65,1,1,4.0,1.0,4.0,88.0,1.0,6.0,4.0
9,31848,1950,68,6,1,4.0,1.0,66.0,6.0,2.0,9.0,66.0
9,31934,1940,78,1,2,4.0,1.0,1.0,88.0,1.0,4.0,4.0
9,31983,1993,25,6,2,1.0,2.0,4.0,1.0,5.0,6.0,1.0
9,32064,1978,40,6,2,1.0,1.0,6.0,7.0,7.0,10.0,1.0
9,32081,1958,60,5,2,6.0,1.0,4.0,1.0,1.0,5.0,6.0
9,32102,1984,34,2,2,6.0,1.0,66.0,1.0,1.0,2.0,6.0
9,32136,1954,64,7,1,2.0,2.0,66.0,1.0,2.0,10.0,66.0
9,32206,1995,24,2,1,5.0,2.0,66.0,3.0,2.0,4.0,9.0
9,32284,1947,71,7,1,4.0,1.0,4.0,4.0,2.0,6.0,4.0
9,32311,1944,74,1,1,4.0,2.0,2.0,1.0,1.0,7.0,4.0
9,32372,1969,50,2,2,1.0,1.0,66.0,2.0,1.0,4.0,1.0
9,32383,1968,50,6,2,2.0,1.0,5.0,4.0,2.0,9.0,2.0
9,32391,1958,61,6,2,1.0,1.0,4.0,1.0,1.0,3.0,1.0
9,32473,1976,42,6,2,1.0,1.0,66.0,4.0,2.0,5.0,1.0
9,32509,1947,71,5,1,4.0,1.0,6.0,2.0,2.0,4.0,4.0
9,32557,1964,54,6,2,1.0,1.0,7.0,1.0,2.0,8.0,1.0
9,32564,1965,53,5,1,2.0,1.0,5.0,1.0,1.0,7.0,2.0
9,32587,1991,28,5,1,1.0,2.0,66.0,1.0,6.0,10.0,1.0
9,32616,1971,47,2,1,1.0,1.0,6.0,1.0,2.0,9.0,1.0
9,32637,1996,22,4,2,1.0,2.0,66.0,4.0,4.0,88.0,9.0
9,32657,1972,46,6,1,2.0,1.0,6.0,6.0,6.0,8.0,2.0
9,32681,1986,32,5,2,1.0,1.0,3.0,4.0,1.0,7.0,1.0
9,32866,1954,64,1,2,4.0,1.0,1.0,1.0,1.0,3.0,4.0
9,32869,1971,48,7,1,1.0,1.0,4.0,4.0,2.0,4.0,1.0
9,32884,1948,71,2,1,4.0,2.0,66.0,2.0,1.0,3.0,66.0
9,32889,1992,26,2,1,1.0,1.0,6.0,6.0,1.0,8.0,1.0
9,32926,1983,35,7,1,1.0,1.0,6.0,6.0,6.0,8.0,1.0
9,32948,1991,28,6,2,6.0,2.0,66.0,6.0,7.0,9.0,1.0
9,33028,1940,78,1,2,4.0,1.0,2.0,1.0,1.0,4.0,4.0
9,33134,1978,40,7,1,1.0,1.0,2.0,4.0,2.0,7.0,1.0
9,33146,1940,78,4,1,4.0,1.0,3.0,2.0,1.0,4.0,4.0
9,33154,1994,24,4,1,1.0,2.0,7.0,2.0,1.0,7.0,1.0
9,33235,1969,49,3,2,1.0,1.0,7.0,2.0,2.0,6.0,9.0
9,33254,1936,82,2,2,4.0,2.0,66.0,1.0,1.0,1.0,4.0
9,33327,1991,27,4,2,1.0,1.0,5.0,4.0,4.0,7.0,1.0
9,33375,1964,54,2,1,5.0,1.0,66.0,1.0,1.0,3.0,5.0
9,33411,1996,22,4,2,1.0,2.0,66.0,2.0,5.0,77.0,1.0
9,33428,1960,58,4,1,1.0,1.0,6.0,1.0,4.0,7.0,1.0
9,33453,1979,39,5,1,2.0,2.0,6.0,6.0,88.0,8.0,2.0
9,33470,1947,71,6,2,4.0,1.0,7.0,7.0,7.0,7.0,7.0
9,33476,1978,40,6,2,1.0,1.0,3.0,1.0,1.0,10.0,1.0
9,33533,1957,61,3,2,1.0,1.0,66.0,1.0,1.0,2.0,66.0
9,33571,2003,16,55,1,88.0,2.0,66.0,3.0,3.0,88.0,9.0
9,33599,1981,37,4,1,1.0,1.0,7.0,2.0,4.0,9.0,1.0
9,33746,1977,41,4,1,1.0,2.0,7.0,4.0,4.0,7.0,2.0
9,33755,1984,34,7,2,1.0,2.0,66.0,7.0,6.0,8.0,66.0
9,33766,1985,34,7,2,1.0,1.0,7.0,7.0,4.0,10.0,2.0
9,33769,1957,61,2,1,4.0,1.0,2.0,4.0,1.0,5.0,4.0
9,33795,1955,63,7,1,7.0,2.0,7.0,6.0,6.0,6.0,7.0
9,33796,1979,39,6,1,1.0,2.0,6.0,5.0,5.0,9.0,1.0
9,33823,1982,36,6,2,1.0,1.0,7.0,6.0,6.0,9.0,1.0
9,33848,1944,74,1,1,4.0,2.0,66.0,1.0,1.0,3.0,66.0
9,33915,1980,38,7,2,1.0,1.0,6.0,7.0,6.0,8.0,9.0
9,33926,1947,71,6,1,4.0,1.0,6.0,1.0,1.0,7.0,4.0
9,34116,1970,48,6,2,1.0,1.0,4.0,88.0,2.0,8.0,1.0
9,34168,1980,38,6,2,8.0,1.0,4.0,4.0,4.0,6.0,1.0
9,34192,1971,47,6,2,1.0,1.0,5.0,1.0,5.0,8.0,1.0
9,34193,1966,52,4,2,2.0,1.0,7.0,2.0,4.0,1.0,2.0
9,34208,1935,83,2,2,4.0,1.0,1.0,1.0,1.0,2.0,4.0
9,34236,1970,48,6,2,1.0,2.0,4.0,4.0,2.0,4.0,9.0
9,34268,1941,77,1,2,4.0,1.0,7.0,1.0,1.0,5.0,4.0
9,34269,1975,43,6,2,1.0,1.0,6.0,4.0,6.0,8.0,1.0
9,34288,1961,58,6,1,1.0,2.0,66.0,1.0,1.0,3.0,66.0
9,34291,1993,25,7,1,3.0,2.0,66.0,7.0,7.0,10.0,1.0
9,34316,1954,64,2,2,1.0,1.0,2.0,1.0,1.0,5.0,6.0
9,34317,2000,18,1,1,1.0,2.0,66.0,5.0,6.0,1.0,9.0
9,34352,1972,46,3,2,1.0,1.0,3.0,88.0,88.0,6.0,1.0
9,34388,1967,51,4,2,1.0,1.0,66.0,88.0,1.0,4.0,1.0
9,34448,1979,39,4,1,1.0,1.0,6.0,1.0,6.0,3.0,1.0
9,34462,1982,36,7,2,1.0,1.0,4.0,6.0,4.0,6.0,1.0
9,34516,1942,76,2,2,4.0,1.0,2.0,1.0,1.0,7.0,4.0
9,34520,1975,43,6,1,1.0,1.0,6.0,6.0,6.0,7.0,1.0
9,34591,1950,68,1,2,4.0,1.0,6.0,4.0,1.0,3.0,7.0
9,34596,1966,53,4,1,1.0,1.0,4.0,1.0,1.0,6.0,1.0
9,34663,1997,21,5,1,1.0,2.0,66.0,5.0,4.0,10.0,1.0
9,34724,1985,33,4,1,1.0,1.0,4.0,1.0,88.0,7.0,1.0
9,34766,1969,50,6,2,1.0,1.0,5.0,2.0,2.0,7.0,1.0
9,34772,1994,24,6,2,1.0,2.0,66.0,7.0,3.0,9.0,1.0
9,34789,1955,63,6,2,4.0,1.0,66.0,2.0,2.0,5.0,4.0
9,34812,1953,65,1,1,6.0,1.0,66.0,1.0,1.0,2.0,66.0
9,34868,1980,38,3,2,6.0,2.0,99.0,4.0,1.0,1.0,99.0
9,34991,1951,68,2,2,4.0,1.0,5.0,1.0,2.0,5.0,4.0
9,35017,1956,62,6,2,1.0,1.0,7.0,6.0,1.0,9.0,1.0
9,35056,1966,52,3,2,1.0,1.0,6.0,88.0,88.0,6.0,9.0
9,35060,1946,72,7,1,4.0,1.0,5.0,6.0,4.0,6.0,4.0
9,35106,1961,57,4,1,1.0,1.0,2.0,1.0,1.0,7.0,1.0
9,35133,1962,56,4,2,2.0,1.0,4.0,2.0,6.0,7.0,2.0
9,35157,1947,71,7,1,4.0,1.0,4.0,1.0,1.0,6.0,4.0
9,35208,1945,73,6,1,4.0,1.0,4.0,5.0,88.0,9.0,4.0
9,35234,1940,78,2,2,4.0,1.0,66.0,7.0,2.0,77.0,66.0
9,35290,1928,90,7,1,4.0,1.0,4.0,1.0,1.0,4.0,4.0
9,35338,1995,23,7,1,1.0,2.0,7.0,7.0,7.0,10.0,1.0
9,35345,1997,21,2,2,1.0,2.0,66.0,88.0,1.0,7.0,1.0
9,35429,1952,66,4,2,4.0,2.0,66.0,4.0,4.0,1.0,66.0
9,35451,1962,57,1,2,5.0,1.0,1.0,1.0,1.0,1.0,9.0
9,35460,1983,35,6,1,1.0,1.0,7.0,4.0,4.0,7.0,1.0
9,35472,1967,51,4,2,1.0,1.0,4.0,6.0,55.0,10.0,1.0
9,35529,1951,67,4,2,2.0,1.0,66.0,1.0,1.0,6.0,66.0
9,35536,1974,44,6,1,1.0,2.0,66.0,7.0,6.0,4.0,66.0
9,35651,2003,15,2,1,1.0,2.0,66.0,1.0,6.0,7.0,9.0
9,35773,1992,26,7,1,1.0,2.0,7.0,1.0,4.0,8.0,1.0
9,35790,1947,71,4,2,4.0,1.0,66.0,7.0,4.0,3.0,66.0
