,Scenario,Replication,Cohort,Probability
877,2,8,49,0.391304347826087
878,2,8,50,0.42857142857142855
879,2,8,51,0.5205479452054794
880,2,8,52,0.37777777777777777
881,2,8,53,0.0
882,2,9,3,0.362962962962963
883,2,9,4,0.48333333333333334
884,2,9,5,0.32432432432432434
885,2,9,6,0.47058823529411764
886,2,9,7,0.48314606741573035
887,2,9,8,0.40217391304347827
888,2,9,9,0.3893805309734513
889,2,9,10,0.3813559322033898
890,2,9,11,0.3025210084033613
891,2,9,12,0.4563106796116505
892,2,9,13,0.5092592592592593
893,2,9,14,0.43529411764705883
894,2,9,15,0.3037974683544304
895,2,9,16,0.3711340206185567
896,2,9,17,0.36363636363636365
897,2,9,18,0.3655913978494624
898,2,9,19,0.46078431372549017
899,2,9,20,0.38095238095238093
900,2,9,21,0.39849624060150374
901,2,9,22,0.43157894736842106
902,2,9,23,0.35
903,2,9,24,0.5545454545454546
904,2,9,25,0.3103448275862069
905,2,9,26,0.3020833333333333
906,2,9,27,0.42452830188679247
907,2,9,28,0.38372093023255816
908,2,9,29,0.5252525252525253
909,2,9,30,0.46153846153846156
910,2,9,31,0.47435897435897434
911,2,9,32,0.4583333333333333
912,2,9,33,0.41818181818181815
913,2,9,34,0.5
914,2,9,35,0.45454545454545453
915,2,9,36,0.2857142857142857
916,2,9,37,0.32786885245901637
917,2,9,38,0.43283582089552236
918,2,9,39,0.275
919,2,9,40,0.34210526315789475
920,2,9,41,0.43333333333333335
921,2,9,42,0.39705882352941174
922,2,9,43,0.3026315789473684
923,2,9,44,0.40789473684210525
924,2,9,45,0.37681159420289856
925,2,9,46,0.3835616438356164
926,2,9,47,0.3793103448275862
927,2,9,48,0.46153846153846156
928,2,9,49,0.453125
929,2,9,50,0.5172413793103449
930,2,9,51,0.0
931,2,10,3,0.4307692307692308
932,2,10,4,0.45588235294117646
933,2,10,5,0.32894736842105265
934,2,10,6,0.4716981132075472
935,2,10,7,0.4473684210526316
936,2,10,8,0.3684210526315789
937,2,10,9,0.3448275862068966
938,2,10,10,0.42857142857142855
939,2,10,11,0.4
940,2,10,12,0.3
941,2,10,13,0.3333333333333333
942,2,10,14,0.4186046511627907
943,2,10,15,0.3787878787878788
944,2,10,16,0.3382352941176471
945,2,10,17,0.37209302325581395
946,2,10,18,0.36065573770491804
947,2,10,19,0.41509433962264153
948,2,10,20,0.47058823529411764
949,2,10,21,0.43661971830985913
950,2,10,22,0.5081967213114754
951,2,10,23,0.3333333333333333
952,2,10,24,0.40476190476190477
953,2,10,25,0.2916666666666667
954,2,10,26,0.5076923076923077
955,2,10,27,0.35051546391752575
956,2,10,28,0.4805194805194805
957,2,10,29,0.3617021276595745
958,2,10,30,0.19736842105263158
959,2,10,31,0.3855421686746988
960,2,10,32,0.3411764705882353
961,2,10,33,0.3058823529411765
962,2,10,34,0.576271186440678
963,2,10,35,0.3728813559322034
964,2,10,36,0.4489795918367347
965,2,10,37,0.3157894736842105
966,2,10,38,0.5373134328358209
967,2,10,39,0.24324324324324326
968,2,10,40,0.3333333333333333
969,2,10,41,0.4745762711864407
970,2,10,42,0.2916666666666667
971,2,10,43,0.36538461538461536
972,2,10,44,0.36470588235294116
973,2,10,45,0.22058823529411764
974,2,10,46,0.21153846153846154
975,2,10,47,0.4
976,2,10,48,0.4418604651162791
977,2,10,49,0.5
978,2,10,50,0.375
